CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;CH4P-0519-001;
Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;internal_1;internal_2;Runtime;internal_3;internal_4;internal_5;internal_6;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
-;-;-;W;mbar;mbar;mA;V;-;-;-;s;-;-;-;-;ppm;µatm;ppm;°C;°C;%;
2023-05-19;00:38:06;5;0.526;999.32;987.56;429.4;12.95107;1;1000;0;3495127;7;959;0;35498;1.963;1.902;1.951;36.004;33.866;21.683;
2023-05-19;00:39:06;5;0.526;999.29;987.52;434.737;12.951266;1;1000;0;3495187;8;959;0;35513;1.825;1.768;1.814;35.998;33.857;21.686;
2023-05-19;00:40:06;5;0.526;999.28;987.51;430;12.951954;1;1000;0;3495247;8;959;0;35528;1.609;1.559;1.599;36.001;33.868;21.694;
2023-05-19;00:41:06;5;0.526;999.28;987.57;436.537;12.949598;1;1000;0;3495307;7;959;0;35505;1.594;1.544;1.584;36.002;33.866;21.683;
2023-05-19;00:42:06;5;0.526;999.23;987.53;422.437;12.94842;1;1000;0;3495367;8;959;0;35510;1.81;1.753;1.799;36.002;33.862;21.683;
2023-05-19;00:43:06;5;0.526;999.25;987.5;431.225;12.949107;1;1000;0;3495427;7;959;0;35512;1.514;1.467;1.505;35.999;33.861;21.683;
2023-05-19;00:44:06;5;0.526;999.31;987.53;438.987;12.953328;1;1000;0;3495487;8;960;0;35494;1.829;1.772;1.818;35.998;33.863;21.683;
2023-05-19;00:45:06;5;0.526;999.31;987.58;431.375;12.947536;1;1000;0;3495547;8;959;0;35496;1.796;1.74;1.785;35.998;33.861;21.686;
2023-05-19;00:46:06;5;0.526;999.29;987.56;436.962;12.953524;1;1000;0;3495607;8;959;0;35498;1.52;1.473;1.511;35.997;33.86;21.69;
2023-05-19;00:47:06;5;0.526;999.23;987.57;428.162;12.954604;1;1000;0;3495667;10;960;0;35538;2.314;2.242;2.3;36.003;33.862;21.69;
2023-05-19;00:48:06;5;0.526;999.23;987.54;439.45;12.94842;1;1000;0;3495727;8;959;0;35518;1.918;1.858;1.906;36.001;33.853;21.682;
2023-05-19;00:49:06;5;0.526;999.27;987.55;411.175;12.947733;1;1000;0;3495787;7;959;0;35512;1.669;1.617;1.659;36.001;33.859;21.686;
2023-05-19;00:50:06;5;0.526;999.22;987.55;441.05;12.945867;1;1000;0;3495847;7;959;0;35492;1.741;1.687;1.73;36;33.864;21.683;
2023-05-19;00:51:06;5;0.526;999.31;987.58;427.912;12.957647;1;1000;0;3495907;8;959;0;35524;1.821;1.764;1.81;36.003;33.86;21.683;
2023-05-19;00:52:06;5;0.526;999.3;987.6;426.187;12.951168;1;1000;0;3495967;7;959;1;35501;1.85;1.792;1.839;36.002;33.857;21.693;
2023-05-19;00:53:06;5;0.526;999.31;987.65;439;12.950481;1;1000;0;3496027;7;959;0;35515;2.03;1.967;2.018;36;33.862;21.683;
2023-05-19;00:54:06;5;0.526;999.32;987.68;440.462;12.951855;1;1000;0;3496087;7;959;0;35490;1.652;1.601;1.642;36;33.858;21.683;
2023-05-19;00:55:06;5;0.526;999.34;987.67;432.15;12.94999;1;1000;0;3496147;8;959;0;35501;2.129;2.063;2.116;35.997;33.858;21.682;
2023-05-19;00:56:06;5;0.526;999.35;987.63;432.737;12.9495;1;1000;0;3496207;7;959;0;35507;1.68;1.628;1.67;35.998;33.861;21.693;
2023-05-19;00:57:06;5;0.526;999.35;987.7;431.412;12.949499;1;1000;0;3496267;7;959;0;35496;1.852;1.794;1.841;36.003;33.858;21.689;
2023-05-19;00:58:06;5;0.526;999.32;987.69;436.9;12.947831;1;1000;0;3496327;7;959;0;35499;1.968;1.907;1.956;36.002;33.86;21.697;
2023-05-19;00:59:06;5;0.526;999.36;987.69;441.075;12.962653;1;1000;0;3496387;8;959;0;35501;1.549;1.501;1.54;35.999;33.855;21.693;
2023-05-19;01:00:06;5;0.526;999.39;987.63;426.087;12.952542;1;1000;0;3496447;8;960;0;35520;1.657;1.606;1.647;36.001;33.865;21.697;
2023-05-19;01:01:06;5;0.526;999.36;987.66;429.837;12.951757;1;1000;0;3496507;7;959;0;35491;1.842;1.785;1.831;36.001;33.859;21.697;
2023-05-19;01:02:06;5;0.526;999.39;987.65;425.712;12.95323;1;1000;0;3496567;8;959;0;35466;2.048;1.985;2.036;36.002;33.86;21.683;
2023-05-19;01:03:06;5;0.526;999.41;987.66;433.062;12.950186;1;1000;0;3496627;7;959;0;35528;1.954;1.893;1.942;36.004;33.858;21.682;
2023-05-19;01:04:06;5;0.526;999.42;987.65;432.912;12.949205;1;1000;0;3496687;7;959;0;35499;1.662;1.61;1.652;35.999;33.855;21.689;
2023-05-19;01:05:06;5;0.526;999.38;987.58;423.325;12.946947;1;1000;0;3496747;8;959;0;35521;1.518;1.471;1.509;36;33.856;21.686;
2023-05-19;01:06:06;5;0.526;999.31;987.58;430.575;12.949598;1;1000;0;3496807;8;959;0;35500;1.844;1.787;1.833;36.001;33.857;21.682;
2023-05-19;01:07:06;5;0.526;999.37;987.6;428.837;12.949794;1;1000;0;3496867;7;959;0;35492;1.806;1.75;1.795;35.996;33.863;21.686;
2023-05-19;01:08:06;5;0.526;999.31;987.6;433.362;12.953328;1;1000;0;3496927;7;959;0;35488;1.83;1.773;1.819;35.999;33.856;21.689;
2023-05-19;01:09:06;5;0.526;999.35;987.56;430.937;12.95107;1;1000;0;3496987;8;959;0;35488;1.982;1.92;1.97;35.998;33.855;21.682;
2023-05-19;01:10:06;5;0.526;999.32;987.57;431.725;12.951757;1;1000;0;3497047;7;959;0;35513;1.973;1.911;1.961;36.002;33.857;21.682;
2023-05-19;01:11:06;5;0.526;999.28;987.5;434.05;12.950677;1;1000;0;3497107;7;959;0;35530;1.918;1.858;1.907;35.997;33.852;21.689;
2023-05-19;01:12:06;5;0.526;999.29;987.53;418.462;12.94626;1;1000;0;3497167;7;959;0;35516;2.026;1.963;2.014;36;33.854;21.686;
2023-05-19;01:13:06;5;0.526;999.26;987.55;443.937;12.949401;1;1000;0;3497227;6;959;0;35516;2.001;1.938;1.988;35.998;33.849;21.689;
2023-05-19;01:14:06;5;0.526;999.25;987.57;433.662;12.952739;1;1000;0;3497287;7;959;0;35511;1.926;1.866;1.914;35.999;33.854;21.682;
2023-05-19;01:15:06;5;0.526;999.29;987.59;431.875;12.952052;1;1000;0;3497347;8;959;0;35513;1.646;1.595;1.636;35.997;33.856;21.693;
2023-05-19;01:16:06;5;0.526;999.35;987.58;435.662;12.949205;1;1000;0;3497407;8;959;0;35505;1.737;1.683;1.727;35.998;33.857;21.689;
2023-05-19;01:17:06;5;0.526;999.3;987.59;428.375;12.954015;1;1000;0;3497467;7;959;0;35534;1.76;1.705;1.749;36;33.856;21.689;
2023-05-19;01:18:06;5;0.526;999.28;987.61;441.175;12.950776;1;1000;0;3497527;8;959;0;35515;1.889;1.83;1.878;35.996;33.854;21.682;
2023-05-19;01:19:06;5;0.526;999.32;987.62;430.9;12.949598;1;1000;0;3497587;8;959;0;35525;1.864;1.806;1.853;36.001;33.854;21.682;
2023-05-19;01:20:06;5;0.526;999.34;987.69;426.4;12.949696;1;1000;0;3497647;7;959;0;35531;1.969;1.908;1.957;36.004;33.847;21.682;
2023-05-19;01:21:06;5;0.526;999.43;987.65;428.225;12.946162;1;1000;0;3497707;7;959;0;35505;1.949;1.889;1.937;36.001;33.85;21.682;
2023-05-19;01:22:06;5;0.526;999.36;987.67;427.95;12.952052;1;1000;0;3497767;7;959;0;35520;1.698;1.645;1.688;36.001;33.85;21.682;
2023-05-19;01:23:06;5;0.526;999.36;987.66;430.825;12.950383;1;1000;0;3497827;7;959;0;35509;1.979;1.918;1.967;35.999;33.848;21.678;
2023-05-19;01:24:06;5;0.526;999.44;987.72;426.462;12.94842;1;1000;0;3497887;8;959;-1;31948;1.96;1.899;1.948;36.002;33.856;21.665;
2023-05-19;01:25:06;5;0.526;999.42;987.76;440.55;12.953917;1;1000;0;3497947;8;959;0;35506;1.841;1.784;1.83;35.996;33.848;21.661;
2023-05-19;01:26:06;5;0.526;999.44;987.76;433.437;12.951365;1;1000;0;3498007;8;959;0;35510;1.55;1.502;1.541;35.996;33.851;21.64;
2023-05-19;01:27:06;5;0.526;999.45;987.81;435.562;12.951266;1;1000;0;3498067;8;959;0;35505;1.789;1.734;1.778;35.995;33.846;21.615;
2023-05-19;01:28:06;5;0.526;999.45;987.8;431.5;12.949205;1;1000;0;3498127;7;959;0;35522;1.799;1.744;1.788;36.004;33.846;21.615;
2023-05-19;01:29:06;5;0.526;999.48;987.82;434.45;12.94999;1;1000;0;3498187;8;959;0;35496;1.788;1.733;1.777;35.998;33.849;21.615;
2023-05-19;01:30:06;5;0.526;999.49;987.83;435.975;12.954408;1;1000;0;3498247;8;959;0;35513;2.15;2.083;2.136;35.997;33.842;21.614;
2023-05-19;01:31:06;5;0.526;999.49;987.88;436.975;12.945475;1;1000;0;3498307;8;959;0;35510;1.918;1.859;1.907;35.994;33.848;21.611;
2023-05-19;01:32:06;5;0.526;999.55;987.89;433.15;12.949892;1;1000;0;3498367;6;959;0;35501;1.801;1.745;1.79;35.999;33.844;21.611;
2023-05-19;01:33:06;5;0.526;999.51;987.86;432;12.949696;1;1000;0;3498427;6;959;0;35501;2.037;1.974;2.025;36.001;33.842;21.611;
2023-05-19;01:34:06;5;0.526;999.51;987.89;433.375;12.953426;1;1000;0;3498487;8;959;0;35506;2.184;2.116;2.17;36.001;33.842;21.611;
2023-05-19;01:35:06;5;0.526;999.51;987.88;438.275;12.94626;1;1000;0;3498547;8;959;0;35493;1.666;1.614;1.655;35.996;33.844;21.611;
2023-05-19;01:36:06;5;0.526;999.55;987.88;439.412;12.945966;1;1000;0;3498607;6;959;0;35493;1.697;1.645;1.687;35.997;33.851;21.611;
2023-05-19;01:37:06;5;0.526;999.48;987.87;425.412;12.949009;1;1000;0;3498667;7;959;0;35506;1.762;1.708;1.751;36.003;33.854;21.612;
2023-05-19;01:38:06;5;0.526;999.54;987.9;432.837;12.947831;1;1000;0;3498727;8;959;0;35504;1.855;1.798;1.844;36.001;33.851;21.611;
2023-05-19;01:39:06;5;0.526;999.52;987.89;429.625;12.952935;1;1000;0;3498787;7;959;0;35494;1.982;1.921;1.97;36.003;33.843;21.611;
2023-05-19;01:40:06;5;0.526;999.54;987.9;432.25;12.947045;1;1000;0;3498847;7;959;0;35493;1.948;1.888;1.937;35.996;33.85;21.611;
2023-05-19;01:41:06;5;0.526;999.5;987.93;436.787;12.946064;1;1000;0;3498907;8;960;0;35476;1.961;1.901;1.949;35.998;33.839;21.597;
2023-05-19;01:42:06;5;0.526;999.55;987.94;432.45;12.948616;1;1000;0;3498967;7;959;0;35476;1.756;1.702;1.746;35.999;33.842;21.6;
2023-05-19;01:43:06;5;0.526;999.58;987.91;435.637;12.951561;1;1000;0;3499027;7;959;0;35493;1.857;1.8;1.846;36.002;33.84;21.589;
2023-05-19;01:44:06;5;0.526;999.55;987.88;439.612;12.955193;1;1000;0;3499087;8;959;0;35469;1.698;1.646;1.688;36.003;33.84;21.565;
2023-05-19;01:45:06;5;0.526;999.56;987.87;429.537;12.946751;1;1000;0;3499147;8;959;0;35484;1.89;1.832;1.879;36.001;33.841;21.572;
2023-05-19;01:46:06;5;0.526;999.52;987.89;427.412;12.947634;1;1000;0;3499207;8;960;0;35464;1.913;1.854;1.902;35.999;33.842;21.582;
2023-05-19;01:47:06;5;0.526;999.52;987.89;430.9;12.946456;1;1000;0;3499267;7;959;0;35505;1.997;1.935;1.985;36;33.844;21.607;
2023-05-19;01:48:06;5;0.526;999.59;987.9;434.487;12.950579;1;1000;0;3499327;7;959;0;35488;1.974;1.913;1.962;36.002;33.847;21.66;
2023-05-19;01:49:06;5;0.526;999.57;987.93;430.2;12.951463;1;1000;0;3499387;7;959;0;35482;1.556;1.508;1.546;35.999;33.844;21.745;
2023-05-19;01:50:06;5;0.526;999.6;987.97;432.137;12.949205;1;1000;0;3499447;8;960;0;35505;1.893;1.835;1.882;36;33.851;21.809;
2023-05-19;01:51:06;5;0.526;999.63;987.96;432.05;12.949794;1;1000;0;3499507;8;959;0;35487;1.778;1.722;1.767;35.998;33.843;21.837;
2023-05-19;01:52:06;5;0.526;999.62;987.97;429.875;12.950383;1;1000;0;3499567;8;959;0;35489;1.833;1.776;1.822;36;33.852;21.894;
2023-05-19;01:53:06;5;0.526;999.64;987.95;440.45;12.947242;1;1000;0;3499627;8;960;0;35500;1.879;1.821;1.868;35.997;33.845;21.876;
2023-05-19;01:54:06;5;0.526;999.63;987.95;433.487;12.949696;1;1000;0;3499687;8;960;0;35495;1.716;1.663;1.706;35.994;33.854;21.824;
2023-05-19;01:55:06;5;0.526;999.64;987.97;431.65;12.94999;1;1000;0;3499747;7;959;0;35532;1.7;1.648;1.69;35.996;33.852;21.806;
2023-05-19;01:56:06;5;0.526;999.64;988.01;434.362;12.948223;1;1000;0;3499807;6;959;0;35508;1.733;1.68;1.723;35.997;33.857;21.753;
2023-05-19;01:57:06;5;0.526;999.74;987.99;430.912;12.950776;1;1000;0;3499867;8;959;0;35507;1.822;1.766;1.811;36.004;33.865;21.743;
2023-05-19;01:58:06;5;0.526;999.65;987.99;433.05;12.950088;1;1000;0;3499927;7;959;0;35529;1.879;1.821;1.868;35.997;33.865;21.704;
2023-05-19;01:59:06;5;0.526;999.64;988;432.112;12.950089;1;1000;0;3499987;8;959;0;35532;1.899;1.841;1.888;35.998;33.861;21.686;
2023-05-19;02:00:06;5;0.526;999.65;987.99;432.25;12.952346;1;1000;0;3500047;7;959;0;35522;1.799;1.744;1.788;36.001;33.873;21.684;
2023-05-19;02:01:06;5;0.526;999.71;988;428;12.951168;1;1000;0;3500107;8;959;0;35535;1.787;1.732;1.776;35.997;33.87;21.683;
2023-05-19;02:02:06;5;0.526;999.68;988.01;433.112;12.952542;1;1000;0;3500167;8;959;0;35539;1.97;1.91;1.958;35.999;33.866;21.68;
2023-05-19;02:03:06;5;0.526;999.67;987.99;430.55;12.943806;1;1000;0;3500227;7;959;0;35528;1.992;1.931;1.98;35.997;33.866;21.68;
2023-05-19;02:04:06;5;0.526;999.69;988;429.537;12.953524;1;1000;0;3500287;7;959;0;35541;1.276;1.237;1.269;35.998;33.867;21.676;
2023-05-19;02:05:06;5;0.526;999.72;988.03;429.287;12.955095;1;1000;0;3500347;8;959;0;35539;1.75;1.696;1.74;36.004;33.875;21.662;
2023-05-19;02:06:06;5;0.526;999.71;988.04;431.362;12.947045;1;1000;0;3500407;8;959;0;35546;1.606;1.557;1.597;35.998;33.871;21.627;
2023-05-19;02:07:06;5;0.526;999.73;988.05;426.55;12.948321;1;1000;0;3500467;8;960;0;35561;1.887;1.829;1.876;35.999;33.879;21.613;
2023-05-19;02:08:06;5;0.526;999.75;988.07;427.062;12.954702;1;1000;0;3500527;9;959;0;35543;1.746;1.693;1.736;36.004;33.879;21.613;
2023-05-19;02:09:06;5;0.526;999.71;988.07;422.912;12.950187;1;1000;0;3500587;7;959;0;35528;1.782;1.727;1.771;35.999;33.877;21.613;
2023-05-19;02:10:06;5;0.526;999.74;988.09;425.2;12.948518;1;1000;0;3500647;8;959;0;35531;1.922;1.863;1.911;35.999;33.877;21.613;
2023-05-19;02:11:06;5;0.526;999.85;988.12;428.25;12.951757;1;1000;0;3500707;8;960;0;35547;1.85;1.794;1.839;35.998;33.871;21.612;
2023-05-19;02:12:06;5;0.526;999.85;988.14;432.437;12.950972;1;1000;0;3500767;8;959;0;35543;1.899;1.841;1.888;35.994;33.876;21.591;
2023-05-19;02:13:06;5;0.526;999.81;988.14;432.45;12.948223;1;1000;0;3500827;7;959;0;35542;1.552;1.505;1.543;35.999;33.878;21.556;
2023-05-19;02:14:06;5;0.526;999.9;988.15;435.437;12.948714;1;1000;0;3500887;8;959;0;35539;1.855;1.798;1.844;36.004;33.882;21.56;
2023-05-19;02:15:06;5;0.526;999.9;988.19;423.587;12.944886;1;1000;0;3500947;8;959;0;35539;1.767;1.713;1.757;35.997;33.885;21.553;
2023-05-19;02:16:06;5;0.526;999.9;988.22;429.25;12.952248;1;1000;0;3501007;8;959;1;35527;1.708;1.656;1.698;36.003;33.885;21.546;
2023-05-19;02:17:06;5;0.526;999.88;988.22;431.812;12.952248;1;1000;0;3501067;7;959;0;35530;2.028;1.966;2.016;36.001;33.881;21.542;
2023-05-19;02:18:06;5;0.526;999.94;988.22;432.325;12.951659;1;1000;0;3501127;7;959;0;35522;1.66;1.609;1.65;36;33.877;21.542;
2023-05-19;02:19:06;5;0.526;999.99;988.21;432.962;12.946554;1;1000;0;3501187;8;959;0;35525;1.735;1.682;1.725;35.998;33.875;21.542;
2023-05-19;02:20:06;5;0.526;999.92;988.24;434.75;12.952444;1;1000;0;3501247;7;959;0;35541;1.849;1.792;1.838;35.997;33.876;21.542;
2023-05-19;02:21:06;5;0.526;999.95;988.26;430.562;12.952739;1;1000;0;3501307;8;959;0;35535;2.024;1.963;2.012;35.999;33.88;21.542;
2023-05-19;02:22:06;5;0.526;1000.03;988.26;425.637;12.949107;1;1000;0;3501367;7;959;0;35548;1.63;1.58;1.62;35.998;33.881;21.543;
2023-05-19;02:23:06;5;0.526;1000.02;988.24;433.212;12.950579;1;1000;0;3501427;8;959;0;35536;1.668;1.617;1.658;35.998;33.871;21.542;
2023-05-19;02:24:06;5;0.526;999.98;988.26;435.512;12.951266;1;1000;0;3501487;8;959;0;35546;1.806;1.751;1.795;35.997;33.877;21.542;
2023-05-19;02:25:06;5;0.526;1000.05;988.28;424.65;12.950383;1;1000;0;3501547;8;959;0;35542;2.117;2.052;2.104;36.002;33.87;21.542;
2023-05-19;02:26:06;5;0.526;1000.02;988.28;435.412;12.9548;1;1000;0;3501607;8;959;0;35556;1.815;1.76;1.804;35.998;33.87;21.535;
2023-05-19;02:27:06;5;0.526;1000.05;988.28;429.125;12.953524;1;1000;0;3501667;8;959;0;35545;1.88;1.823;1.869;36.001;33.875;21.539;
2023-05-19;02:28:06;5;0.526;1000.09;988.29;429.912;12.945868;1;1000;0;3501727;8;959;0;35556;1.626;1.577;1.617;35.996;33.876;21.542;
2023-05-19;02:29:06;5;0.526;1000.07;988.29;429.925;12.950285;1;1000;0;3501787;6;959;0;35522;1.725;1.673;1.715;35.997;33.879;21.542;
2023-05-19;02:30:06;5;0.526;1000.05;988.31;437.137;12.950187;1;1000;0;3501847;7;959;0;35537;1.867;1.81;1.856;35.999;33.871;21.542;
2023-05-19;02:31:06;5;0.526;1000.14;988.33;427.7;12.948812;1;1000;0;3501907;6;959;0;35554;1.977;1.917;1.965;36;33.869;21.542;
2023-05-19;02:32:06;5;0.526;1000.12;988.34;430.562;12.946849;1;1000;0;3501967;8;960;0;35540;1.724;1.671;1.714;35.998;33.869;21.542;
2023-05-19;02:33:06;5;0.526;1000.11;988.36;429.012;12.947733;1;1000;0;3502027;7;959;0;35546;1.899;1.842;1.888;36;33.87;21.542;
2023-05-19;02:34:06;5;0.526;1000.14;988.36;431.487;12.947242;1;1000;0;3502087;8;959;0;35544;1.792;1.738;1.781;35.999;33.861;21.541;
2023-05-19;02:35:06;5;0.526;1000.15;988.36;435.35;12.947929;1;1000;0;3502147;7;959;0;35549;1.828;1.772;1.817;35.994;33.863;21.542;
2023-05-19;02:36:06;5;0.526;1000.16;988.39;428.075;12.954505;1;1000;0;3502207;7;959;0;35563;1.746;1.693;1.736;36;33.866;21.542;
2023-05-19;02:37:06;5;0.526;1000.22;988.4;427.525;12.950776;1;1000;0;3502267;8;959;0;35548;1.911;1.853;1.9;35.998;33.864;21.541;
2023-05-19;02:38:06;5;0.526;1000.2;988.42;433.337;12.949107;1;1000;0;3502327;8;959;0;35535;1.831;1.776;1.82;35.995;33.857;21.541;
2023-05-19;02:39:06;5;0.526;1000.18;988.42;432.475;12.949205;1;1000;0;3502387;7;959;0;35564;1.825;1.77;1.814;35.999;33.868;21.542;
2023-05-19;02:40:06;5;0.526;1000.24;988.41;432.15;12.95107;1;1000;0;3502447;8;959;0;35556;1.788;1.734;1.777;35.998;33.858;21.552;
2023-05-19;02:41:06;5;0.526;1000.2;988.42;428.75;12.949892;1;1000;0;3502507;7;959;0;35549;1.798;1.743;1.787;35.999;33.866;21.545;
2023-05-19;02:42:06;5;0.526;1000.19;988.42;426.787;12.949205;1;1000;0;3502567;8;959;0;35564;1.83;1.774;1.819;35.995;33.862;21.559;
2023-05-19;02:43:06;5;0.526;1000.22;988.41;426.65;12.94999;1;1000;0;3502627;7;959;0;35562;1.907;1.85;1.896;36.001;33.863;21.556;
2023-05-19;02:44:06;5;0.526;1000.24;988.4;421.125;12.951855;1;1000;0;3502687;6;959;0;35548;1.878;1.821;1.867;36.001;33.86;21.591;
2023-05-19;02:45:06;5;0.526;1000.24;988.4;428.575;12.950088;1;1000;0;3502747;6;959;0;35547;1.992;1.932;1.98;35.999;33.867;21.574;
2023-05-19;02:46:06;5;0.526;1000.28;988.44;432.425;12.94734;1;1000;0;3502807;7;959;0;35529;1.803;1.749;1.792;36.003;33.862;21.563;
2023-05-19;02:47:06;5;0.526;1000.29;988.44;429.062;12.950383;1;1000;0;3502867;6;959;0;35544;1.888;1.831;1.877;36;33.866;21.563;
2023-05-19;02:48:06;5;0.526;1000.32;988.52;426.612;12.953426;1;1000;0;3502927;8;959;0;35536;1.727;1.675;1.717;35.999;33.865;21.549;
2023-05-19;02:49:06;5;0.526;1000.35;988.47;429.3;12.948518;1;1000;0;3502987;8;959;0;35541;1.708;1.656;1.698;36;33.864;21.559;
2023-05-19;02:50:06;5;0.526;1000.32;988.49;430.087;12.948812;1;1000;0;3503047;7;959;0;35549;1.694;1.643;1.684;36.002;33.867;21.542;
2023-05-19;02:51:06;5;0.526;1000.38;988.48;429.862;12.949598;1;1000;0;3503107;7;959;0;35546;1.818;1.763;1.807;35.999;33.869;21.545;
2023-05-19;02:52:06;5;0.526;1000.3;988.48;433.787;12.94518;1;1000;0;3503167;7;959;0;35558;1.839;1.783;1.828;35.998;33.866;21.552;
2023-05-19;02:53:06;5;0.526;1000.35;988.48;433.15;12.950776;1;1000;0;3503227;7;959;0;35532;1.804;1.749;1.793;36;33.861;21.549;
2023-05-19;02:54:06;5;0.526;1000.34;988.5;425.125;12.947144;1;1000;0;3503287;7;959;0;35534;1.866;1.81;1.855;36.001;33.861;21.541;
2023-05-19;02:55:06;5;0.526;1000.33;988.48;436.825;12.951757;1;1000;0;3503347;8;959;0;35537;1.75;1.697;1.739;35.997;33.86;21.541;
2023-05-19;02:56:06;5;0.526;1000.34;988.49;438.237;12.951168;1;1000;0;3503407;7;959;0;35545;1.836;1.781;1.825;35.997;33.862;21.541;
2023-05-19;02:57:06;5;0.526;1000.4;988.5;430.475;12.946947;1;1000;0;3503467;7;959;0;35544;1.866;1.809;1.855;36;33.859;21.541;
2023-05-19;02:58:06;5;0.526;1000.39;988.49;424.75;12.946358;1;1000;0;3503527;7;959;0;35552;1.824;1.769;1.813;36.002;33.862;21.541;
2023-05-19;02:59:06;5;0.526;1000.37;988.53;426.475;12.950677;1;1000;0;3503587;7;959;0;35530;1.988;1.928;1.976;36.002;33.853;21.541;
2023-05-19;03:00:06;5;0.526;1000.39;988.6;428.4;12.950677;1;1000;0;3503647;8;959;0;35541;1.909;1.851;1.898;36.003;33.855;21.541;
2023-05-19;03:01:06;5;0.526;1000.53;988.67;429.75;12.949892;1;1000;0;3503707;8;959;0;35545;1.794;1.74;1.784;36.001;33.856;21.516;
2023-05-19;03:02:06;5;0.526;1000.44;988.64;434.75;12.949009;1;1000;0;3503767;7;959;0;35555;1.781;1.727;1.77;35.998;33.856;21.502;
2023-05-19;03:03:06;5;0.526;1000.44;988.59;430.187;12.949499;1;1000;0;3503827;8;959;-1;31993;1.93;1.872;1.919;36;33.864;21.488;
2023-05-19;03:04:06;5;0.526;1000.43;988.58;432.112;12.948518;1;1000;0;3503887;8;959;-1;32005;1.955;1.896;1.944;35.996;33.861;21.495;
2023-05-19;03:05:06;5;0.526;1000.42;988.59;424.362;12.951953;1;1000;0;3503947;7;959;0;35549;1.869;1.813;1.858;36.003;33.848;21.487;
2023-05-19;03:06:06;5;0.526;1000.39;988.56;431.312;12.945868;1;1000;0;3504007;7;959;0;35537;1.676;1.626;1.666;35.995;33.851;21.488;
2023-05-19;03:07:06;5;0.526;1000.46;988.62;432.337;12.945475;1;1000;0;3504067;8;959;0;35528;1.7;1.649;1.69;35.998;33.857;21.481;
2023-05-19;03:08:06;5;0.526;1000.41;988.63;440.387;12.950874;1;1000;0;3504127;7;959;0;35525;1.792;1.738;1.781;35.998;33.852;21.47;
2023-05-19;03:09:06;5;0.526;1000.41;988.62;433.537;12.94999;1;1000;0;3504187;7;959;0;35522;1.79;1.736;1.779;36.004;33.849;21.47;
2023-05-19;03:10:06;5;0.526;1000.41;988.64;428.687;12.94999;1;1000;0;3504247;7;959;0;35536;1.704;1.653;1.694;35.999;33.846;21.47;
2023-05-19;03:11:06;5;0.526;1000.45;988.63;434.725;12.948812;1;1000;0;3504307;8;959;0;35511;1.815;1.761;1.804;36;33.847;21.47;
2023-05-19;03:12:06;5;0.526;1000.52;988.67;439.737;12.950481;1;1000;0;3504367;8;959;0;35532;1.567;1.519;1.557;36.003;33.852;21.47;
2023-05-19;03:13:06;5;0.526;1000.44;988.67;425.225;12.949892;1;1000;0;3504427;7;959;0;35496;1.807;1.753;1.796;36;33.853;21.47;
2023-05-19;03:14:06;5;0.526;1000.48;988.64;435.725;12.946653;1;1000;0;3504487;8;959;0;35487;1.665;1.615;1.655;36.002;33.847;21.47;
2023-05-19;03:15:06;5;0.526;1000.44;988.65;434.912;12.949009;1;1000;0;3504547;8;959;-1;31935;1.699;1.648;1.689;35.996;33.848;21.466;
2023-05-19;03:16:06;5;0.526;1000.45;988.67;433.85;12.949205;1;1000;0;3504607;7;959;0;35495;1.468;1.424;1.46;36;33.84;21.469;
2023-05-19;03:17:06;5;0.526;1000.45;988.64;431.25;12.94626;1;1000;0;3504667;7;959;0;35512;1.702;1.651;1.692;36;33.844;21.47;
