HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;HydroC_CH4;
CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;CH4T-0921-001;
Date;Time;p_NDIR;p_in;Signal_raw;Signal_ref;T_sensor;Signal_proc;Conc_estimate;Concentration;T_control;T_gas;%rH_gas;
-;-;mbar;mbar;digits;digits;LSB;digits;digits;µmol/L;°C;°C;%;
2023-07-13;17:39:31;995.03;994.39;10887;872;0;7000;15219;14.935;22.8;18.599;57.096;
2023-07-13;17:39:32;995.44;994.43;10887;872;0;7000;15219;14.936;22.826;18.599;57.157;
2023-07-13;17:39:33;995.52;994.52;10887;872;0;7000;15139;14.859;22.823;18.599;57.187;
2023-07-13;17:39:34;995.01;994.5;10887;872;0;7000;15139;14.858;22.839;18.599;57.218;
2023-07-13;17:39:35;995.15;994.75;10887;872;0;7000;15089;14.813;22.859;18.599;57.218;
2023-07-13;17:39:36;995.41;994.65;10887;872;0;7000;15089;14.812;22.862;18.599;57.279;
2023-07-13;17:39:37;995.4;994.6;10887;872;0;7000;15099;14.821;22.868;18.599;57.279;
2023-07-13;17:39:38;995.59;994.75;10887;872;0;7000;15099;14.823;22.885;18.609;57.341;
2023-07-13;17:39:39;995.54;994.71;10887;872;0;7000;15099;14.822;22.866;18.599;57.34;
2023-07-13;17:39:40;995.34;994.94;10887;872;0;7000;15099;14.826;22.9;18.599;57.37;
2023-07-13;17:39:41;995.34;994.97;10887;872;0;7000;15110;14.837;22.888;18.599;57.37;
2023-07-13;17:39:42;995.81;994.92;10887;872;0;7000;15040;14.767;22.922;18.619;57.434;
2023-07-13;17:39:43;995.93;994.87;10887;872;0;7000;15259;14.982;22.92;18.619;57.465;
2023-07-13;17:39:44;995.69;995;10887;872;0;7000;14950;14.68;22.936;18.609;57.494;
2023-07-13;17:39:45;995.74;995.08;10887;872;0;7000;15179;14.906;22.929;18.619;57.526;
2023-07-13;17:39:46;995.86;995.05;10887;872;0;7000;15179;14.906;22.958;18.619;57.526;
2023-07-13;17:39:47;995.55;995.02;10887;872;0;7000;15380;15.103;22.952;18.619;57.526;
2023-07-13;17:39:48;995.52;994.93;10887;872;0;7000;15139;14.865;22.961;18.619;57.556;
2023-07-13;17:39:49;995.88;994.89;10887;872;0;7000;15110;14.836;22.963;18.619;57.587;
2023-07-13;17:39:50;995.97;994.92;10887;872;0;7000;15269;14.992;22.959;18.629;57.649;
2023-07-13;17:39:51;995.55;994.96;10887;872;0;7000;15420;15.141;22.965;18.619;57.678;
2023-07-13;17:39:52;995.66;995.09;10887;872;0;7000;15330;15.055;22.973;18.619;57.678;
2023-07-13;17:39:53;995.6;995.08;10887;872;0;7000;15299;15.024;22.977;18.619;57.708;
2023-07-13;17:39:54;995.75;995.19;10887;872;0;7000;15349;15.075;22.999;18.64;57.712;
2023-07-13;17:39:55;996.36;995.4;10887;872;0;7000;15259;14.99;23;18.64;57.742;
2023-07-13;17:39:56;996.19;995.2;10887;872;0;7000;15250;14.978;23.009;18.629;57.771;
2023-07-13;17:39:57;995.78;995.11;10887;872;0;7000;15410;15.134;23.01;18.64;57.803;
2023-07-13;17:39:58;996.07;995.4;10887;872;0;7000;15500;15.226;23.034;18.64;57.803;
2023-07-13;17:39:59;995.8;995.3;10887;872;0;7000;15299;15.027;23.033;18.64;57.864;
2023-07-13;17:40:00;995.77;995.22;10887;872;0;7000;15440;15.165;23.036;18.64;57.894;
2023-07-13;17:40:01;996.14;995.12;10887;872;0;7000;15320;15.045;23.036;18.649;57.896;
2023-07-13;17:40:02;996;994.93;10887;872;0;7000;15330;15.052;23.046;18.649;57.926;
2023-07-13;17:40:03;995.62;994.94;10887;872;0;7000;15370;15.092;23.055;18.659;57.989;
2023-07-13;17:40:04;995.69;994.98;10887;872;0;7000;15339;15.062;23.07;18.659;57.989;
2023-07-13;17:40:05;995.62;995.05;10887;872;0;7000;15110;14.838;23.095;18.649;57.987;
2023-07-13;17:40:06;995.6;994.93;10887;872;0;7000;15259;14.983;23.073;18.649;57.987;
2023-07-13;17:40:07;995.6;994.93;10887;872;0;7000;15320;15.043;23.112;18.659;58.05;
2023-07-13;17:40:08;996.21;995.16;10887;872;0;7000;15420;15.144;23.093;18.659;58.08;
2023-07-13;17:40:09;996.3;995.26;10887;872;0;7000;15460;15.185;23.108;18.669;58.112;
2023-07-13;17:40:10;996.07;995.3;10887;872;0;7000;15349;15.077;23.112;18.669;58.112;
2023-07-13;17:40:11;996.07;995.29;10887;872;0;7000;15450;15.176;23.106;18.659;58.11;
2023-07-13;17:40:12;995.74;995.24;10887;872;0;7000;15370;15.096;23.13;18.659;58.141;
2023-07-13;17:40:13;995.78;995.34;10887;872;0;7000;15519;15.244;23.131;18.659;58.202;
2023-07-13;17:40:14;996.32;995.38;10887;872;0;7000;15370;15.098;23.136;18.669;58.234;
2023-07-13;17:40:15;996.25;995.3;10887;872;0;7000;15299;15.027;23.136;18.669;58.234;
2023-07-13;17:40:16;996.26;995.35;10887;872;0;7000;15389;15.117;23.147;18.669;58.234;
2023-07-13;17:40:17;996.21;995.35;10887;872;0;7000;15650;15.373;23.152;18.669;58.234;
2023-07-13;17:40:18;995.78;995.33;10887;872;0;7000;15210;14.941;23.154;18.669;58.264;
2023-07-13;17:40:19;995.74;995.22;10887;872;0;7000;15530;15.253;23.175;18.669;58.294;
2023-07-13;17:40:20;996.19;995.45;10887;872;0;7000;15259;14.99;23.194;18.679;58.296;
2023-07-13;17:40:21;996.33;995.62;10887;872;0;7000;15630;15.358;23.172;18.689;58.358;
2023-07-13;17:40:22;996.83;995.74;10887;872;0;7000;15429;15.162;23.198;18.689;58.358;
2023-07-13;17:40:23;996.83;995.82;10887;872;0;7000;15269;15.006;23.192;18.689;58.389;
2023-07-13;17:40:24;996.74;995.78;10887;872;0;7000;15450;15.183;23.22;18.699;58.39;
2023-07-13;17:40:25;996.55;995.56;10887;872;0;7000;15259;14.992;23.215;18.699;58.421;
2023-07-13;17:40:26;996.67;995.66;10887;872;0;7000;15589;15.318;23.235;18.699;58.451;
2023-07-13;17:40:27;996.3;995.67;10887;872;0;7000;15639;15.367;23.226;18.699;58.481;
2023-07-13;17:40:28;996.57;995.59;10887;872;0;7000;15400;15.131;23.243;18.699;58.481;
2023-07-13;17:40:29;996.25;995.48;10887;872;0;7000;15370;15.1;23.234;18.699;58.512;
2023-07-13;17:40:30;996.25;995.52;10887;872;0;7000;15460;15.189;23.264;18.699;58.542;
2023-07-13;17:40:31;995.96;995.33;10887;872;0;7000;15450;15.176;23.254;18.699;58.542;
2023-07-13;17:40:32;996.02;995.56;10887;872;0;7000;15400;15.131;23.255;18.71;58.574;
2023-07-13;17:40:33;996.5;995.84;10887;872;0;7000;15440;15.174;23.255;18.71;58.574;
2023-07-13;17:40:34;996.94;996;10887;872;0;7000;15170;14.911;23.29;18.71;58.574;
2023-07-13;17:40:35;996.94;995.89;10887;872;0;7000;15509;15.243;23.265;18.719;58.606;
2023-07-13;17:40:36;997.02;995.95;10887;872;0;7000;15259;14.998;23.3;18.71;58.665;
2023-07-13;17:40:37;997.11;996.16;10887;872;0;7000;15269;15.011;23.31;18.719;58.667;
2023-07-13;17:40:38;997.16;996.1;10887;872;0;7000;15650;15.385;23.299;18.71;58.665;
2023-07-13;17:40:39;996.96;996.26;10887;872;0;7000;15570;15.308;23.328;18.71;58.665;
2023-07-13;17:40:40;997.22;996.36;10887;872;0;7000;15599;15.338;23.329;18.719;58.697;
2023-07-13;17:40:41;996.76;996.26;10887;872;0;7000;15610;15.348;23.323;18.71;58.726;
2023-07-13;17:40:42;996.87;996.34;10887;872;0;7000;15630;15.369;23.348;18.719;58.758;
2023-07-13;17:40:43;997.02;996.3;10887;872;0;7000;15490;15.23;23.324;18.73;58.79;
2023-07-13;17:40:44;996.63;996.19;10887;872;0;7000;15719;15.454;23.335;18.73;58.79;
2023-07-13;17:40:45;996.74;996.27;10887;872;0;7000;15740;15.476;23.366;18.73;58.79;
2023-07-13;17:40:46;996.62;996.03;10887;872;0;7000;15700;15.433;23.365;18.739;58.791;
2023-07-13;17:40:47;996.52;996.07;10887;872;0;7000;15599;15.334;23.362;18.739;58.852;
2023-07-13;17:40:48;996.91;996.08;10887;872;0;7000;15650;15.384;23.375;18.739;58.852;
2023-07-13;17:40:49;996.62;996.04;10887;872;0;7000;15349;15.088;23.386;18.73;58.881;
2023-07-13;17:40:50;996.96;995.99;10887;872;0;7000;15450;15.186;23.384;18.73;58.881;
2023-07-13;17:40:51;997.16;996.14;10887;872;0;7000;15500;15.238;23.381;18.73;58.881;
2023-07-13;17:40:52;997.14;996.22;10887;872;0;7000;15490;15.229;23.411;18.739;58.943;
2023-07-13;17:40:53;997.07;996.07;10887;872;0;7000;15570;15.306;23.405;18.749;58.975;
2023-07-13;17:40:54;997.06;996.05;10887;872;0;7000;15540;15.276;23.43;18.749;58.945;
2023-07-13;17:40:55;997.13;996.15;10887;872;0;7000;15509;15.247;23.426;18.739;58.974;
2023-07-13;17:40:56;997;996.19;10887;872;0;7000;15740;15.474;23.416;18.759;58.977;
2023-07-13;17:40:57;997.24;996.34;10887;872;0;7000;15580;15.319;23.425;18.759;58.977;
2023-07-13;17:40:58;996.94;996.37;10887;872;0;7000;15490;15.231;23.435;18.759;59.007;
2023-07-13;17:40:59;997.13;996.26;10887;872;0;7000;15889;15.622;23.454;18.759;59.037;
2023-07-13;17:41:00;997.29;996.33;10887;872;0;7000;15440;15.182;23.451;18.759;59.037;
2023-07-13;17:41:01;996.95;996.27;10887;872;0;7000;15519;15.258;23.461;18.769;59.1;
2023-07-13;17:41:02;997.03;996.22;10887;872;0;7000;15360;15.101;23.464;18.779;59.101;
2023-07-13;17:41:03;996.76;996.27;10887;872;0;7000;15580;15.318;23.467;18.779;59.101;
2023-07-13;17:41:04;996.94;996.37;10887;872;0;7000;15660;15.399;23.482;18.779;59.101;
2023-07-13;17:41:05;997.09;996.48;10887;872;0;7000;15589;15.33;23.492;18.759;59.128;
2023-07-13;17:41:06;997.03;996.41;10887;872;0;7000;15400;15.144;23.483;18.779;59.162;
2023-07-13;17:41:07;997.49;996.49;10887;872;0;7000;15530;15.273;23.497;18.779;59.162;
2023-07-13;17:41:08;997.18;996.67;10887;872;0;7000;15639;15.383;23.499;18.779;59.222;
2023-07-13;17:41:09;997.43;996.63;10887;872;0;7000;15460;15.206;23.506;18.779;59.222;
2023-07-13;17:41:10;997.24;996.59;10887;872;0;7000;15630;15.373;23.514;18.789;59.194;
2023-07-13;17:41:11;997.65;996.67;10887;872;0;7000;15610;15.354;23.52;18.789;59.224;
2023-07-13;17:41:12;997.42;996.65;10887;872;0;7000;15450;15.196;23.546;18.789;59.254;
2023-07-13;17:41:13;997.87;996.71;10887;872;0;7000;15599;15.344;23.564;18.8;59.256;
2023-07-13;17:41:14;997.7;996.93;10887;872;0;7000;15540;15.289;23.548;18.8;59.286;
2023-07-13;17:41:15;997.73;997.04;10887;872;0;7000;15610;15.36;23.554;18.8;59.286;
2023-07-13;17:41:16;997.95;996.96;10887;872;0;7000;15460;15.211;23.571;18.8;59.317;
2023-07-13;17:41:17;997.69;996.81;10887;872;0;7000;15540;15.287;23.585;18.8;59.317;
2023-07-13;17:41:18;998.02;996.81;10887;872;0;7000;15610;15.356;23.598;18.8;59.347;
2023-07-13;17:41:19;997.98;996.98;10887;872;0;7000;15540;15.29;23.589;18.809;59.348;
2023-07-13;17:41:20;997.99;996.81;10887;872;0;7000;15500;15.248;23.593;18.82;59.35;
2023-07-13;17:41:21;997.92;996.81;10887;872;0;7000;15400;15.15;23.586;18.82;59.35;
2023-07-13;17:41:22;997.97;996.78;10887;872;0;7000;15509;15.256;23.604;18.82;59.38;
2023-07-13;17:41:23;998.06;996.99;10887;872;0;7000;15690;15.438;23.612;18.82;59.38;
2023-07-13;17:41:24;998.16;997.07;10887;872;0;7000;15170;14.927;23.609;18.82;59.411;
2023-07-13;17:41:25;998.1;997.03;10887;872;0;7000;15599;15.349;23.627;18.82;59.441;
2023-07-13;17:41:26;998.13;996.99;10887;872;0;7000;15530;15.28;23.629;18.82;59.441;
2023-07-13;17:41:27;997.95;996.78;10887;872;0;7000;15480;15.228;23.628;18.82;59.441;
2023-07-13;17:41:28;997.87;996.78;10887;872;0;7000;15679;15.424;23.656;18.839;59.474;
2023-07-13;17:41:29;997.99;996.81;10887;872;0;7000;15509;15.257;23.655;18.839;59.474;
2023-07-13;17:41:30;997.8;996.91;10887;872;0;7000;15559;15.308;23.663;18.839;59.505;
2023-07-13;17:41:31;997.97;996.84;10887;872;0;7000;15670;15.416;23.671;18.839;59.505;
2023-07-13;17:41:32;997.86;996.84;10887;872;0;7000;15509;15.257;23.671;18.839;59.505;
2023-07-13;17:41:33;997.9;996.84;10887;872;0;7000;15570;15.317;23.671;18.839;59.535;
2023-07-13;17:41:34;997.91;997.02;10887;872;0;7000;15599;15.349;23.686;18.859;59.508;
2023-07-13;17:41:35;998.19;997.07;10887;872;0;7000;15620;15.37;23.693;18.859;59.568;
2023-07-13;17:41:36;998.13;996.98;10887;872;0;7000;15620;15.369;23.696;18.859;59.599;
2023-07-13;17:41:37;998.2;996.99;10887;872;0;7000;15620;15.369;23.705;18.859;59.599;
2023-07-13;17:41:38;997.88;996.87;10887;872;0;7000;15620;15.367;23.702;18.859;59.599;
2023-07-13;17:41:39;998.17;996.98;10887;872;0;7000;15620;15.369;23.705;18.859;59.629;
2023-07-13;17:41:40;997.83;996.89;10887;872;0;7000;15710;15.456;23.729;18.859;59.629;
2023-07-13;17:41:41;997.99;996.95;10887;872;0;7000;15710;15.457;23.733;18.879;59.632;
2023-07-13;17:41:42;997.94;997.02;10887;872;0;7000;15570;15.32;23.741;18.879;59.693;
2023-07-13;17:41:43;998.24;997.17;10887;872;0;7000;15570;15.322;23.743;18.89;59.664;
2023-07-13;17:41:44;997.92;997.06;10887;872;0;7000;15570;15.321;23.727;18.89;59.664;
2023-07-13;17:41:45;997.62;997.07;10887;872;0;7000;15570;15.321;23.762;18.89;59.664;
2023-07-13;17:41:46;997.62;996.89;10887;872;0;7000;15679;15.425;23.764;18.869;59.661;
2023-07-13;17:41:47;997.53;997;10887;872;0;7000;15679;15.427;23.766;18.879;59.723;
2023-07-13;17:41:48;997.91;997.11;10887;872;0;7000;15610;15.361;23.787;18.89;59.725;
2023-07-13;17:41:49;997.76;997.24;10887;872;0;7000;15610;15.363;23.791;18.89;59.755;
2023-07-13;17:41:50;998.05;997.39;10887;872;0;7000;15730;15.483;23.778;18.89;59.755;
2023-07-13;17:41:51;997.92;997.43;10887;872;0;7000;15730;15.484;23.797;18.899;59.757;
2023-07-13;17:41:52;998.19;997.32;10887;872;0;7000;15730;15.482;23.795;18.899;59.787;
2023-07-13;17:41:53;997.97;997.39;10887;872;0;7000;15730;15.483;23.814;18.919;59.82;
2023-07-13;17:41:54;998.1;997.39;10887;872;0;7000;15639;15.394;23.821;18.909;59.788;
2023-07-13;17:41:55;997.97;997.35;10887;872;0;7000;15589;15.344;23.825;18.919;59.85;
2023-07-13;17:41:56;998.08;997.41;10887;872;0;7000;15759;15.512;23.835;18.919;59.85;
2023-07-13;17:41:57;997.92;997.32;10887;872;0;7000;15620;15.374;23.85;18.919;59.85;
2023-07-13;17:41:58;998.17;997.5;10887;872;0;7000;15740;15.495;23.856;18.919;59.85;
2023-07-13;17:41:59;998.1;997.54;10887;872;0;7000;15639;15.396;23.857;18.919;59.85;
2023-07-13;17:42:00;998.54;997.57;10887;872;0;7000;15980;15.732;23.857;18.929;59.882;
2023-07-13;17:42:01;998.52;997.66;10887;872;0;7000;16010;15.763;23.869;18.929;59.913;
2023-07-13;17:42:02;999.01;997.88;10887;872;0;7000;16029;15.785;23.885;18.929;59.913;
2023-07-13;17:42:03;998.63;997.72;10887;872;0;7000;15620;15.38;23.891;18.939;59.884;
2023-07-13;17:42:04;998.89;997.79;10887;872;0;7000;15849;15.607;23.88;18.939;59.914;
2023-07-13;17:42:05;998.68;997.68;10887;872;0;7000;15910;15.665;23.893;18.949;59.916;
2023-07-13;17:42:06;998.89;997.74;10887;872;0;7000;15969;15.724;23.884;18.939;59.944;
2023-07-13;17:42:07;998.64;997.51;10887;872;0;7000;16070;15.82;23.906;18.949;59.976;
2023-07-13;17:42:08;998.75;997.57;10887;872;0;7000;15599;15.357;23.906;18.949;59.976;
2023-07-13;17:42:09;998.67;997.47;10887;872;0;7000;15820;15.573;23.93;18.96;59.948;
2023-07-13;17:42:10;998.64;997.48;10887;872;0;7000;15870;15.623;23.908;18.949;59.976;
2023-07-13;17:42:11;998.14;997.5;10887;872;0;7000;15809;15.563;23.93;18.96;59.978;
2023-07-13;17:42:12;998.41;997.5;10887;872;0;7000;16199;15.947;23.935;18.96;60.038;
2023-07-13;17:42:13;998.1;997.55;10887;872;0;7000;16100;15.85;23.944;18.969;60.04;
2023-07-13;17:42:14;998.38;997.57;10887;872;0;7000;15920;15.673;23.978;18.969;60.04;
2023-07-13;17:42:15;998.08;997.52;10887;872;0;7000;15960;15.712;23.94;18.969;60.04;
2023-07-13;17:42:16;998.38;997.7;10887;872;0;7000;16020;15.774;23.966;18.96;60.069;
2023-07-13;17:42:17;998.24;997.63;10887;872;0;7000;15940;15.694;23.97;18.98;60.042;
2023-07-13;17:42:18;998.23;997.73;10887;872;0;7000;15830;15.587;23.98;18.969;60.07;
2023-07-13;17:42:19;998.61;997.76;10887;872;0;7000;16109;15.862;23.978;18.969;60.07;
2023-07-13;17:42:20;998.43;997.88;10887;872;0;7000;16100;15.855;23.997;18.98;60.132;
2023-07-13;17:42:21;998.97;997.84;10887;872;0;7000;15719;15.479;23.982;18.999;60.105;
2023-07-13;17:42:22;998.58;997.83;10887;872;0;7000;15870;15.628;24.004;18.98;60.102;
2023-07-13;17:42:23;999.27;998.1;10887;872;0;7000;15740;15.504;24.004;18.999;60.105;
2023-07-13;17:42:24;999.52;998.36;10887;872;0;7000;15769;15.537;24.013;18.999;60.166;
2023-07-13;17:42:25;999.42;998.29;10887;872;0;7000;16000;15.763;24.023;18.999;60.166;
2023-07-13;17:42:26;999.52;998.32;10887;872;0;7000;16070;15.833;24.028;19.019;60.169;
2023-07-13;17:42:27;999.52;998.28;10887;872;0;7000;16029;15.792;24.031;18.999;60.166;
2023-07-13;17:42:28;999.39;998.35;10887;872;0;7000;16029;15.793;24.036;18.999;60.166;
2023-07-13;17:42:29;999.42;998.24;10887;872;0;7000;16180;15.94;24.041;19.019;60.199;
2023-07-13;17:42:30;999.26;998.1;10887;872;0;7000;16150;15.908;24.046;19.009;60.228;
2023-07-13;17:42:31;999.38;998.17;10887;872;0;7000;16029;15.79;24.072;19.009;60.228;
2023-07-13;17:42:32;999.3;998.27;10887;872;0;7000;15809;15.575;24.055;19.009;60.198;
2023-07-13;17:42:33;999.38;998.2;10887;872;0;7000;16139;15.899;24.072;19.019;60.229;
2023-07-13;17:42:34;998.95;998.17;10887;872;0;7000;16109;15.869;24.079;19.039;60.233;
2023-07-13;17:42:35;998.73;998.14;10887;872;0;7000;16190;15.948;24.073;19.019;60.229;
2023-07-13;17:42:36;999.01;998.28;10887;872;0;7000;15990;15.753;24.094;19.029;60.261;
2023-07-13;17:42:37;999.6;998.44;10887;872;0;7000;16090;15.854;24.121;19.029;60.261;
2023-07-13;17:42:38;999.5;998.61;10887;872;0;7000;16059;15.826;24.11;19.029;60.261;
2023-07-13;17:42:39;999.82;998.65;10887;872;0;7000;15750;15.523;24.104;19.039;60.263;
2023-07-13;17:42:40;999.53;998.32;10887;872;0;7000;16029;15.792;24.117;19.039;60.293;
2023-07-13;17:42:41;999.39;998.22;10887;872;0;7000;16180;15.939;24.124;19.059;60.327;
2023-07-13;17:42:42;999.33;998.09;10887;872;0;7000;15900;15.662;24.123;19.05;60.325;
2023-07-13;17:42:43;998.94;998.11;10887;872;0;7000;16109;15.868;24.123;19.05;60.325;
2023-07-13;17:42:44;999.06;998.03;10887;872;0;7000;16109;15.867;24.138;19.059;60.327;
2023-07-13;17:42:45;998.73;998.14;10887;872;0;7000;16199;15.957;24.157;19.059;60.296;
2023-07-13;17:42:46;998.76;998.02;10887;872;0;7000;16219;15.975;24.163;19.079;60.33;
2023-07-13;17:42:47;998.78;997.99;10887;872;0;7000;15940;15.699;24.16;19.079;60.36;
2023-07-13;17:42:48;998.65;997.99;10887;872;0;7000;15990;15.749;24.171;19.079;60.36;
2023-07-13;17:42:49;998.73;998.11;10887;872;0;7000;16289;16.045;24.186;19.079;60.36;
2023-07-13;17:42:50;999.11;998.27;10887;872;0;7000;16070;15.832;24.188;19.07;60.358;
2023-07-13;17:42:51;998.9;998.18;10887;872;0;7000;16150;15.909;24.175;19.079;60.39;
2023-07-13;17:42:52;999.31;998.21;10887;872;0;7000;16240;15.998;24.179;19.089;60.392;
2023-07-13;17:42:53;999.09;998.05;10887;872;0;7000;16410;16.163;24.192;19.099;60.424;
2023-07-13;17:42:54;999.37;998.13;10887;872;0;7000;16240;15.997;24.203;19.089;60.422;
2023-07-13;17:42:55;999.45;998.28;10887;872;0;7000;16340;16.098;24.213;19.089;60.422;
2023-07-13;17:42:56;999.39;998.22;10887;872;0;7000;16180;15.939;24.22;19.089;60.422;
2023-07-13;17:42:57;999.6;998.4;10887;872;0;7000;16000;15.765;24.232;19.099;60.424;
2023-07-13;17:42:58;999.23;998.31;10887;872;0;7000;16000;15.764;24.237;19.099;60.424;
2023-07-13;17:42:59;998.94;998.31;10887;872;0;7000;16109;15.871;24.251;19.109;60.516;
2023-07-13;17:43:00;999.04;998.31;10887;872;0;7000;15950;15.714;24.228;19.099;60.484;
2023-07-13;17:43:01;999.09;998.35;10887;872;0;7000;16129;15.891;24.24;19.099;60.484;
2023-07-13;17:43:02;999.05;998.4;10887;872;0;7000;16150;15.913;24.272;19.119;60.457;
2023-07-13;17:43:03;999.38;998.42;10887;872;0;7000;16000;15.765;24.268;19.14;60.491;
2023-07-13;17:43:04;999.2;998.32;10887;872;0;7000;16270;16.03;24.288;19.119;60.518;
2023-07-13;17:43:05;999.46;998.32;10887;872;0;7000;16299;16.058;24.279;19.14;60.491;
2023-07-13;17:43:06;999.34;998.24;10887;872;0;7000;16160;15.92;24.277;19.14;60.521;
2023-07-13;17:43:07;999.57;998.43;10887;872;0;7000;16020;15.785;24.295;19.14;60.521;
2023-07-13;17:43:08;999.65;998.51;10887;872;0;7000;16160;15.924;24.287;19.14;60.551;
2023-07-13;17:43:09;999.6;998.62;10887;872;0;7000;16100;15.867;24.314;19.14;60.521;
2023-07-13;17:43:10;999.31;998.68;10887;872;0;7000;16190;15.957;24.305;19.14;60.551;
2023-07-13;17:43:11;999.5;998.73;10887;872;0;7000;16240;16.007;24.332;19.14;60.551;
2023-07-13;17:43:12;999.52;998.72;10887;872;0;7000;16230;15.997;24.33;19.14;60.551;
2023-07-13;17:43:13;999.37;998.79;10887;872;0;7000;16080;15.85;24.331;19.159;60.584;
2023-07-13;17:43:14;999.82;998.8;10887;872;0;7000;16250;16.018;24.338;19.149;60.583;
2023-07-13;17:43:15;999.89;998.98;10887;872;0;7000;16279;16.049;24.34;19.159;60.584;
2023-07-13;17:43:16;1000.25;999.08;10887;872;0;7000;16080;15.855;24.342;19.159;60.615;
2023-07-13;17:43:17;1000.22;999.05;10887;872;0;7000;16160;15.933;24.344;19.169;60.586;
2023-07-13;17:43:18;1000.2;999.14;10887;872;0;7000;15889;15.667;24.37;19.169;60.586;
2023-07-13;17:43:19;1000.18;999.02;10887;872;0;7000;16150;15.923;24.366;19.179;60.618;
2023-07-13;17:43:20;999.86;999.09;10887;872;0;7000;16270;16.042;24.366;19.179;60.648;
2023-07-13;17:43:21;999.61;998.99;10887;872;0;7000;16270;16.041;24.398;19.169;60.616;
2023-07-13;17:43:22;999.67;999.01;10887;872;0;7000;15820;15.597;24.394;19.189;60.65;
2023-07-13;17:43:23;999.89;998.99;10887;872;0;7000;16170;15.942;24.407;19.189;60.65;
2023-07-13;17:43:24;999.97;998.88;10887;872;0;7000;16230;15.999;24.386;19.189;60.65;
2023-07-13;17:43:25;1000.08;998.94;10887;872;0;7000;16080;15.852;24.4;19.199;60.651;
2023-07-13;17:43:26;1000.14;998.93;10887;872;0;7000;16379;16.147;24.409;19.199;60.681;
2023-07-13;17:43:27;1000.11;998.99;10887;872;0;7000;16020;15.794;24.43;19.199;60.651;
2023-07-13;17:43:28;1000.27;999.05;10887;872;0;7000;16390;16.16;24.428;19.21;60.653;
2023-07-13;17:43:29;1000.08;999.12;10887;872;0;7000;16219;15.992;24.444;19.199;60.742;
2023-07-13;17:43:30;1000.29;999.08;10887;872;0;7000;16020;15.795;24.431;19.199;60.742;
2023-07-13;17:43:31;999.92;999.06;10887;872;0;7000;16049;15.824;24.456;19.219;60.685;
2023-07-13;17:43:32;999.7;999.01;10887;872;0;7000;16420;16.189;24.458;19.219;60.685;
2023-07-13;17:43:33;999.68;999.14;10887;872;0;7000;16020;15.796;24.463;19.23;60.747;
2023-07-13;17:43:34;1000.22;999.3;10887;872;0;7000;16240;16.016;24.46;19.23;60.716;
2023-07-13;17:43:35;1000.09;999.3;10887;872;0;7000;16350;16.124;24.472;19.23;60.716;
2023-07-13;17:43:36;1000.59;999.34;10887;872;0;7000;16100;15.878;24.49;19.23;60.716;
2023-07-13;17:43:37;1000.49;999.38;10887;872;0;7000;16139;15.918;24.467;19.23;60.747;
2023-07-13;17:43:38;1000.45;999.28;10887;872;0;7000;16070;15.848;24.472;19.239;60.748;
2023-07-13;17:43:39;1000.47;999.23;10887;872;0;7000;16049;15.826;24.479;19.239;60.748;
2023-07-13;17:43:40;1000.22;999.31;10887;872;0;7000;16180;15.957;24.497;19.249;60.78;
2023-07-13;17:43:41;1000.51;999.3;10887;872;0;7000;16230;16.006;24.518;19.259;60.782;
2023-07-13;17:43:42;1000.12;999.45;10887;872;0;7000;16139;15.919;24.511;19.259;60.782;
2023-07-13;17:43:43;1000;999.23;10887;872;0;7000;16260;16.035;24.52;19.259;60.752;
2023-07-13;17:43:44;1000.11;999.32;10887;872;0;7000;16270;16.046;24.51;19.259;60.782;
2023-07-13;17:43:45;1000.56;999.36;10887;872;0;7000;16379;16.154;24.546;19.259;60.812;
2023-07-13;17:43:46;1000.52;999.43;10887;872;0;7000;15929;15.711;24.523;19.269;60.783;
2023-07-13;17:43:47;1000.79;999.54;10887;872;0;7000;16080;15.862;24.54;19.289;60.817;
2023-07-13;17:43:48;1000.7;999.38;10887;872;0;7000;16270;16.047;24.543;19.289;60.817;
2023-07-13;17:43:49;1000.37;999.41;10887;872;0;7000;16270;16.047;24.552;19.279;60.845;
2023-07-13;17:43:50;1000.42;999.42;10887;872;0;7000;16270;16.047;24.575;19.269;60.844;
2023-07-13;17:43:51;1000.23;999.65;10887;872;0;7000;16270;16.051;24.553;19.289;60.817;
2023-07-13;17:43:52;1000.66;1000;10887;872;0;7000;16410;16.195;24.575;19.289;60.877;
2023-07-13;17:43:53;1000.93;1000;10887;872;0;7000;16410;16.195;24.588;19.3;60.879;
2023-07-13;17:43:54;1001.39;1000.06;10887;872;0;7000;16299;16.086;24.601;19.3;60.879;
2023-07-13;17:43:55;1001.39;1000.12;10887;872;0;7000;16299;16.087;24.591;19.309;60.85;
2023-07-13;17:43:56;1001.29;1000.22;10887;872;0;7000;16299;16.089;24.595;19.3;60.879;
